Midpoint Method,,
E_c,E_p,E_m
12.270,25.718,37.989
13.043,24.946,37.989
13.839,24.149,37.989
14.659,23.330,37.989
15.498,22.491,37.989
16.355,21.634,37.989
17.228,20.761,37.989
18.113,19.876,37.989
19.009,18.980,37.989
19.912,18.077,37.989
20.820,17.169,37.989
21.730,16.259,37.989
22.640,15.349,37.989
23.546,14.443,37.989
24.447,13.542,37.989
25.338,12.651,37.989
26.218,11.771,37.989
27.084,10.905,37.989
27.933,10.056,37.989
28.763,9.226,37.989
29.570,8.419,37.989
30.353,7.636,37.989
31.109,6.880,37.989
31.836,6.153,37.989
32.531,5.458,37.989
33.193,4.796,37.989
33.819,4.170,37.989
34.407,3.582,37.989
34.955,3.034,37.989
35.463,2.526,37.989
35.927,2.062,37.989
36.347,1.642,37.989
36.722,1.267,37.989
37.050,0.939,37.989
37.330,0.659,37.989
37.561,0.428,37.989
37.743,0.245,37.989
37.876,0.113,37.989
37.957,0.032,37.989
37.989,0.000,37.989
37.969,0.020,37.989
37.899,0.090,37.989
37.778,0.211,37.989
37.608,0.381,37.989
37.388,0.601,37.989
37.119,0.870,37.989
36.802,1.187,37.989
36.438,1.551,37.989
36.028,1.961,37.989
35.574,2.415,37.989
35.076,2.913,37.989
34.537,3.452,37.989
33.958,4.031,37.989
33.341,4.649,37.989
32.687,5.302,37.989
31.999,5.990,37.989
31.280,6.709,37.989
30.530,7.459,37.989
29.753,8.236,37.989
28.951,9.038,37.989
28.126,9.863,37.989
27.282,10.707,37.989
26.419,11.570,37.989
25.542,12.447,37.989
24.653,13.336,37.989
23.755,14.235,37.989
22.849,15.140,37.989
21.940,16.049,37.989
21.030,16.959,37.989
20.121,17.868,37.989
19.216,18.773,37.989
18.319,19.670,37.989
17.431,20.558,37.989
16.555,21.434,37.989
15.694,22.295,37.989
14.851,23.139,37.989
14.026,23.963,37.989
13.224,24.765,37.989
12.446,25.543,37.989
11.694,26.295,37.989
10.971,27.018,37.989
10.277,27.712,37.989
9.614,28.375,37.989
8.985,29.004,37.989
8.390,29.599,37.989
7.831,30.158,37.989
7.308,30.681,37.989
6.822,31.167,37.989
6.373,31.616,37.989
5.962,32.027,37.989
5.589,32.400,37.989
5.253,32.736,37.989
4.954,33.035,37.989
4.691,33.297,37.989
4.464,33.525,37.989
4.270,33.719,37.989
4.109,33.880,37.988
3.979,34.010,37.988
3.879,34.109,37.988
3.808,34.180,37.988
3.765,34.223,37.988
3.750,34.238,37.988
3.762,34.226,37.988
3.801,34.187,37.988
3.868,34.120,37.988
3.964,34.024,37.988
4.090,33.898,37.988
4.247,33.741,37.989
4.437,33.552,37.989
4.660,33.328,37.989
4.919,33.070,37.989
5.213,32.776,37.989
5.544,32.445,37.989
5.912,32.076,37.989
6.318,31.670,37.989
6.762,31.227,37.989
7.244,30.745,37.989
7.762,30.227,37.989
8.317,29.672,37.989
8.907,29.082,37.989
9.532,28.457,37.989
10.190,27.799,37.989
10.880,27.109,37.989
11.600,26.389,37.989
12.349,25.640,37.989
13.124,24.866,37.989
13.923,24.066,37.989
14.744,23.245,37.989
15.586,22.404,37.989
16.444,21.545,37.989
17.318,20.671,37.989
18.205,19.784,37.989
19.101,18.888,37.989
20.005,17.984,37.989
20.914,17.076,37.989
21.824,16.165,37.989
22.733,15.256,37.989
23.639,14.350,37.989
24.539,13.450,37.989
25.430,12.560,37.989
26.308,11.681,37.989
27.173,10.817,37.989
28.020,9.970,37.989
28.847,9.142,37.989
29.652,8.337,37.989
30.433,7.557,37.989
31.186,6.804,37.989
31.910,6.080,37.989
32.601,5.388,37.989
33.259,4.730,37.989
33.881,4.108,37.989
34.465,3.524,37.989
35.010,2.980,37.989
35.513,2.477,37.989
35.973,2.017,37.989
36.388,1.601,37.989
36.758,1.231,37.989
37.081,0.908,37.989
37.356,0.633,37.989
37.583,0.407,37.989
37.760,0.230,37.989
37.887,0.103,37.989
37.964,0.026,37.989
37.989,0.000,37.989
37.965,0.025,37.990
37.889,0.100,37.990
37.764,0.226,37.990
37.588,0.402,37.990
37.363,0.627,37.990
37.089,0.901,37.990
36.767,1.223,37.990
36.398,1.591,37.990
35.984,2.006,37.990
35.525,2.465,37.990
35.023,2.967,37.990
34.480,3.510,37.990
33.896,4.093,37.990
33.275,4.714,37.990
32.618,5.371,37.990
31.927,6.062,37.990
31.204,6.785,37.990
30.452,7.538,37.990
29.672,8.317,37.990
28.868,9.122,37.990
28.041,9.949,37.990
27.194,10.796,37.990
26.330,11.659,37.990
25.452,12.538,37.990
24.561,13.428,37.990
23.662,14.328,37.990
22.756,15.233,37.990
21.847,16.143,37.990
20.936,17.053,37.990
20.028,17.962,37.990
19.124,18.866,37.990
18.227,19.762,37.990
17.340,20.649,37.990
16.466,21.524,37.990
15.607,22.383,37.990
14.765,23.225,37.990
13.943,24.047,37.990
13.143,24.846,37.990
12.368,25.622,37.990
11.619,26.371,37.990
10.898,27.092,37.990
10.207,27.782,37.990
9.548,28.441,37.990
8.922,29.067,37.990
8.331,29.658,37.990
7.775,30.214,37.990
7.256,30.733,37.990
6.774,31.216,37.989
6.329,31.660,37.989
5.922,32.067,37.989
5.553,32.437,37.989
5.221,32.769,37.989
4.926,33.064,37.989
4.666,33.323,37.989
4.442,33.547,37.989
4.252,33.737,37.989
4.094,33.895,37.989
3.967,34.022,37.989
3.870,34.118,37.989
3.802,34.186,37.989
3.763,34.226,37.989
3.750,34.239,37.989
3.765,34.224,37.989
3.807,34.182,37.989
3.877,34.112,37.989
3.976,34.013,37.989
4.105,33.884,37.989
4.265,33.724,37.989
4.458,33.531,37.989
4.685,33.304,37.989
4.947,33.042,37.989
5.245,32.744,37.989
5.580,32.409,37.989
5.953,32.037,37.989
6.362,31.627,37.989
6.810,31.179,37.990
7.295,30.694,37.990
7.817,30.172,37.990
8.376,29.614,37.990
8.970,29.020,37.990
9.599,28.391,37.990
10.260,27.730,37.990
10.953,27.037,37.990
11.676,26.313,37.990
12.427,25.562,37.990
13.205,24.785,37.990
14.007,23.983,37.990
14.830,23.160,37.990
15.673,22.316,37.990
16.534,21.456,37.990
17.409,20.581,37.990
18.297,19.693,37.990
19.194,18.796,37.990
20.099,17.891,37.990
21.008,16.982,37.990
21.918,16.072,37.990
22.827,15.163,37.990
23.733,14.257,37.990
24.631,13.358,37.990
25.521,12.469,37.990
26.398,11.592,37.990
27.261,10.729,37.990
28.106,9.884,37.990
28.932,9.058,37.990
29.734,8.256,37.990
30.512,7.478,37.990
31.262,6.728,37.990
31.983,6.007,37.990
32.671,5.319,37.990
33.326,4.664,37.990
33.944,4.046,37.990
34.524,3.466,37.990
35.064,2.926,37.990
35.563,2.427,37.990
36.018,1.972,37.990
36.429,1.561,37.990
36.794,1.196,37.990
37.112,0.878,37.990
37.383,0.607,37.990
37.604,0.386,37.990
37.776,0.214,37.990
37.898,0.092,37.990
37.969,0.021,37.990
37.990,0.000,37.990
37.960,0.030,37.990
37.879,0.111,37.990
37.748,0.242,37.990
37.568,0.422,37.990
37.337,0.653,37.990
37.058,0.932,37.990
36.732,1.258,37.990
36.358,1.632,37.990
35.939,2.051,37.990
35.476,2.514,37.990
34.969,3.021,37.990
34.422,3.568,37.990
33.835,4.155,37.990
33.210,4.780,37.990
32.549,5.441,37.990
31.855,6.135,37.990
31.129,6.861,37.990
30.373,7.617,37.990
29.591,8.399,37.990
28.784,9.206,37.990
27.955,10.035,37.990
27.106,10.884,37.990
26.241,11.749,37.990
25.361,12.629,37.990
24.470,13.521,37.990
23.569,14.421,37.990
22.663,15.327,37.990
21.753,16.237,37.990
20.843,17.147,37.990
19.935,18.055,37.990
19.031,18.959,37.990
18.136,19.855,37.990
17.250,20.740,37.990
16.377,21.613,37.990
15.519,22.471,37.990
14.680,23.311,37.990
13.860,24.130,37.990
13.062,24.928,37.990
12.290,25.701,37.990
11.543,26.447,37.990
10.826,27.165,37.990
10.138,27.852,37.990
9.482,28.508,37.990
8.860,29.130,37.990
8.272,29.718,37.990
7.720,30.270,37.990
7.205,30.785,37.990
6.726,31.264,37.990
6.285,31.704,37.990
5.882,32.108,37.990
5.517,32.473,37.990
5.189,32.801,37.990
4.897,33.093,37.990
4.642,33.348,37.990
4.421,33.569,37.990
4.234,33.756,37.990
4.079,33.910,37.989
3.956,34.034,37.989
3.862,34.127,37.989
3.797,34.192,37.989
3.760,34.229,37.989
3.750,34.239,37.989
3.768,34.222,37.989
3.813,34.177,37.989
3.886,34.104,37.989
3.988,34.002,37.989
4.120,33.869,37.989
4.284,33.706,37.990
4.480,33.510,37.990
4.711,33.279,37.990
4.976,33.013,37.990
5.278,32.712,37.990
5.617,32.373,37.990
5.993,31.997,37.990
6.407,31.583,37.990
6.858,31.132,37.990
7.347,30.643,37.990
7.873,30.117,37.990
8.436,29.554,37.990
9.033,28.957,37.990
9.665,28.325,37.990
10.330,27.660,37.990
11.026,26.964,37.990
11.752,26.238,37.990
12.507,25.484,37.990
13.287,24.704,37.990
14.091,23.900,37.990
14.916,23.074,37.990
15.761,22.229,37.990
16.624,21.367,37.990
17.500,20.490,37.990
18.389,19.601,37.990
19.287,18.703,37.990
20.192,17.798,37.990
21.102,16.889,37.990
22.012,15.978,37.990
22.921,15.069,37.990
23.826,14.164,37.990
24.724,13.266,37.990
25.612,12.378,37.990
26.488,11.502,37.990
27.349,10.641,37.990
28.193,9.798,37.990
29.016,8.975,37.990
29.816,8.174,37.990
30.591,7.399,37.990
31.338,6.652,37.990
32.056,5.935,37.990
32.741,5.250,37.990
33.391,4.599,37.990
34.006,3.985,37.990
34.582,3.409,37.990
35.118,2.873,37.990
35.612,2.378,37.990
36.063,1.927,37.990
36.469,1.521,37.990
36.830,1.161,37.990
37.143,0.848,37.990
37.408,0.582,37.990
37.624,0.366,37.990
37.791,0.199,37.990
37.908,0.083,37.990
37.974,0.016,37.990
37.990,0.001,37.990
37.954,0.036,37.991
37.869,0.122,37.991
37.733,0.258,37.991
37.547,0.444,37.991
37.311,0.679,37.991
37.027,0.963,37.991
36.696,1.295,37.991
36.318,1.673,37.991
35.894,2.097,37.991
35.426,2.565,37.991
34.915,3.075,37.991
34.364,3.627,37.991
33.772,4.218,37.991
33.144,4.847,37.991
32.480,5.511,37.991
31.782,6.209,37.991
31.053,6.938,37.991
30.294,7.696,37.991
29.509,8.481,37.991
28.700,9.291,37.991
27.869,10.122,37.991
27.018,10.973,37.991
26.151,11.840,37.991
25.270,12.721,37.991
24.377,13.613,37.991
23.476,14.514,37.991
22.570,15.421,37.991
21.660,16.331,37.991
20.749,17.241,37.991
19.842,18.149,37.991
18.939,19.052,37.991
18.044,19.947,37.991
17.160,20.831,37.991
16.288,21.703,37.991
15.432,22.558,37.991
14.594,23.396,37.991
13.777,24.214,37.991
12.982,25.009,37.991
12.212,25.779,37.991
11.468,26.523,37.991
10.753,27.237,37.991
10.069,27.922,37.991
9.417,28.574,37.991
8.798,29.193,37.991
8.214,29.777,37.991
7.665,30.325,37.991
7.154,30.837,37.991
6.679,31.311,37.990
6.242,31.748,37.990
5.843,32.147,37.990
5.481,32.509,37.990
5.157,32.833,37.990
4.869,33.121,37.990
4.617,33.373,37.990
4.400,33.590,37.990
4.216,33.774,37.990
4.065,33.925,37.990
3.945,34.045,37.990
3.854,34.136,37.990
3.792,34.198,37.990
3.758,34.232,37.990
3.751,34.239,37.990
3.771,34.219,37.990
3.819,34.171,37.990
3.895,34.095,37.990
4.000,33.990,37.990
4.135,33.855,37.990
4.302,33.688,37.990
4.502,33.488,37.990
4.736,33.254,37.990
5.006,32.985,37.990
5.311,32.679,37.990
5.654,32.336,37.990
6.034,31.956,37.990
6.452,31.539,37.990
6.907,31.083,37.991
7.400,30.591,37.991
7.930,30.061,37.991
8.496,29.495,37.991
9.097,28.894,37.991
9.732,28.258,37.991
10.401,27.590,37.991
11.100,26.891,37.991
11.829,26.162,37.991
12.586,25.405,37.991
13.369,24.622,37.991
14.175,23.816,37.991
15.003,22.988,37.991
15.850,22.141,37.991
16.714,21.277,37.991
17.592,20.399,37.991
18.482,19.509,37.991
19.381,18.610,37.991
20.286,17.705,37.991
21.196,16.795,37.991
22.106,15.885,37.991
23.015,14.976,37.991
23.919,14.072,37.991
24.816,13.175,37.991
25.704,12.287,37.991
26.578,11.413,37.991
27.438,10.553,37.991
28.279,9.712,37.991
29.100,8.891,37.991
29.898,8.093,37.991
30.670,7.321,37.991
31.414,6.577,37.991
32.128,5.863,37.991
32.810,5.181,37.991
33.457,4.534,37.991
34.067,3.924,37.991
34.639,3.352,37.991
35.171,2.820,37.991
35.661,2.330,37.991
36.108,1.883,37.991
36.509,1.482,37.991
36.865,1.126,37.991
37.173,0.818,37.991
37.433,0.558,37.991
37.644,0.347,37.991
37.806,0.185,37.991
37.917,0.074,37.991
37.978,0.013,37.991
37.989,0.002,37.991
37.948,0.043,37.991
37.857,0.134,37.991
37.716,0.275,37.991
37.525,0.466,37.991
37.285,0.706,37.991
36.996,0.995,37.991
36.659,1.332,37.991
36.276,1.715,37.991
35.848,2.143,37.991
35.376,2.615,37.991
34.861,3.130,37.991
34.305,3.686,37.991
33.710,4.281,37.991
33.077,4.914,37.991
32.409,5.582,37.991
31.708,6.283,37.991
30.976,7.015,37.991
30.215,7.776,37.991
29.427,8.564,37.991
28.615,9.376,37.991
27.782,10.209,37.991
26.930,11.061,37.991
26.061,11.930,37.991
25.179,12.813,37.991
24.285,13.706,37.991
23.383,14.608,37.991
22.476,15.515,37.991
21.566,16.425,37.991
20.656,17.335,37.991
19.748,18.243,37.991
18.846,19.145,37.991
17.952,20.039,37.991
17.069,20.922,37.991
16.199,21.792,37.991
15.345,22.646,37.991
14.509,23.482,37.991
13.694,24.297,37.991
12.901,25.090,37.991
12.134,25.857,37.991
11.393,26.598,37.991
10.681,27.310,37.991
10.000,27.991,37.991
9.351,28.640,37.991
8.736,29.255,37.991
8.156,29.835,37.991
7.611,30.380,37.991
7.103,30.888,37.991
6.632,31.359,37.991
6.199,31.792,37.991
5.804,32.187,37.991
5.446,32.545,37.991
5.126,32.865,37.991
4.842,33.149,37.991
4.593,33.397,37.991
4.380,33.611,37.991
4.199,33.791,37.990
4.051,33.939,37.990
3.934,34.056,37.990
3.846,34.144,37.990
3.787,34.203,37.990
3.756,34.234,37.990
3.752,34.239,37.990
3.775,34.216,37.990
3.825,34.165,37.990
3.904,34.086,37.990
4.013,33.978,37.990
4.151,33.839,37.990
4.321,33.669,37.991
4.525,33.466,37.991
4.763,33.228,37.991
5.036,32.955,37.991
5.345,32.646,37.991
5.691,32.299,37.991
6.075,31.916,37.991
6.497,31.494,37.991
6.956,31.035,37.991
7.453,30.538,37.991
7.987,30.005,37.991
8.556,29.435,37.991
9.161,28.830,37.991
9.800,28.191,37.991
10.471,27.520,37.991
11.174,26.817,37.991
11.906,26.085,37.991
12.666,25.326,37.991
13.451,24.540,37.991
14.259,23.732,37.991
15.089,22.902,37.991
15.938,22.053,37.991
16.804,21.188,37.991
17.683,20.308,37.991
18.574,19.417,37.991
19.474,18.517,37.991
20.380,17.611,37.991
21.290,16.702,37.991
22.200,15.791,37.991
23.109,14.883,37.991
24.012,13.979,37.991
24.909,13.083,37.991
25.795,12.197,37.991
26.668,11.323,37.991
27.526,10.466,37.991
28.365,9.626,37.991
29.184,8.808,37.991
29.979,8.013,37.991
30.748,7.243,37.991
31.490,6.502,37.991
32.200,5.791,37.991
32.879,5.113,37.991
33.522,4.469,37.991
34.129,3.863,37.991
34.697,3.295,37.991
35.224,2.767,37.991
35.710,2.282,37.991
36.152,1.840,37.991
36.548,1.443,37.991
36.899,1.092,37.991
37.203,0.789,37.991
37.458,0.534,37.991
37.664,0.328,37.991
37.820,0.171,37.991
37.927,0.065,37.991
37.982,0.009,37.991
37.987,0.004,37.991
37.942,0.050,37.991
37.846,0.146,37.991
37.699,0.292,37.991
37.503,0.488,37.992
37.258,0.734,37.992
36.964,1.028,37.992
36.622,1.369,37.992
36.235,1.757,37.992
35.802,2.190,37.992
35.325,2.667,37.992
34.806,3.186,37.992
34.246,3.746,37.992
33.647,4.345,37.992
33.010,4.981,37.992
32.339,5.653,37.992
31.635,6.357,37.992
30.899,7.092,37.992
30.135,7.856,37.992
29.345,8.647,37.992
28.531,9.461,37.992
27.695,10.296,37.992
26.841,11.150,37.992
25.971,12.021,37.992
25.087,12.904,37.992
24.193,13.799,37.992
23.290,14.701,37.992
22.383,15.609,37.992
21.472,16.519,37.992
20.562,17.429,37.992
19.655,18.336,37.992
18.754,19.238,37.992
17.861,20.131,37.992
16.979,21.013,37.992
16.110,21.881,37.992
15.258,22.734,37.992
14.424,23.567,37.992
13.611,24.381,37.992
12.821,25.171,37.992
12.056,25.936,37.992
11.318,26.673,37.992
10.610,27.382,37.992
9.932,28.060,37.992
9.286,28.705,37.992
8.675,29.317,37.992
8.098,29.894,37.992
7.557,30.435,37.991
7.053,30.939,37.991
6.586,31.405,37.991
6.157,31.835,37.991
5.765,32.226,37.991
5.411,32.580,37.991
5.095,32.897,37.991
4.814,33.177,37.991
4.570,33.421,37.991
4.360,33.632,37.991
4.183,33.808,37.991
4.038,33.953,37.991
3.924,34.067,37.991
3.839,34.152,37.991
3.783,34.208,37.991
3.754,34.237,37.991
3.753,34.238,37.991
3.779,34.212,37.991
3.832,34.159,37.991
3.914,34.077,37.991
4.025,33.965,37.991
4.167,33.824,37.991
4.341,33.650,37.991
4.548,33.443,37.991
4.789,33.202,37.991
5.066,32.925,37.991
5.379,32.612,37.991
5.729,32.262,37.991
6.117,31.874,37.991
6.543,31.449,37.991
7.006,30.986,37.992
7.506,30.485,37.992
8.044,29.948,37.992
8.617,29.374,37.992
9.226,28.766,37.992
9.868,28.124,37.992
10.543,27.449,37.992
11.248,26.743,37.992
11.983,26.008,37.992
12.746,25.246,37.992
13.533,24.458,37.992
14.344,23.647,37.992
15.176,22.815,37.992
16.027,21.965,37.992
16.894,21.098,37.992
17.775,20.217,37.992
18.667,19.325,37.992
19.568,18.424,37.992
20.474,17.518,37.992
21.384,16.608,37.992
22.294,15.697,37.992
23.203,14.789,37.992
24.106,13.886,37.992
25.001,12.991,37.992
25.886,12.106,37.992
26.758,11.234,37.992
27.613,10.378,37.992
28.451,9.541,37.992
29.267,8.725,37.992
30.060,7.932,37.992
30.827,7.165,37.992
31.565,6.427,37.992
32.272,5.720,37.992
32.947,5.045,37.992
33.587,4.405,37.992
34.190,3.802,37.992
34.753,3.238,37.992
35.277,2.715,37.992
35.758,2.234,37.992
36.195,1.797,37.992
36.587,1.405,37.992
36.933,1.059,37.992
37.232,0.760,37.992
37.482,0.510,37.992
37.683,0.309,37.992
37.834,0.158,37.992
37.935,0.057,37.992
37.986,0.006,37.992
37.986,0.006,37.992
37.935,0.057,37.992
37.833,0.159,37.992
37.682,0.310,37.992
37.480,0.512,37.992
37.230,0.762,37.992
36.931,1.061,37.992
36.585,1.407,37.992
36.193,1.799,37.992
35.755,2.237,37.992
35.274,2.718,37.992
34.750,3.242,37.992
34.186,3.806,37.992
33.583,4.409,37.992
32.943,5.049,37.992
32.268,5.724,37.992
31.560,6.432,37.992
30.822,7.170,37.992
30.055,7.937,37.992
29.262,8.730,37.992
28.446,9.546,37.992
27.608,10.384,37.992
26.752,11.240,37.992
25.880,12.112,37.992
24.996,12.997,37.992
24.100,13.892,37.992
23.197,14.795,37.992
22.289,15.703,37.992
21.379,16.614,37.992
20.469,17.523,37.992
19.562,18.430,37.992
18.662,19.331,37.992
17.770,20.223,37.992
16.889,21.103,37.992
16.022,21.970,37.992
15.171,22.821,37.992
14.339,23.653,37.992
13.528,24.464,37.992
12.741,25.251,37.992
11.979,26.013,37.992
11.244,26.748,37.992
10.538,27.454,37.992
9.864,28.128,37.992
9.222,28.770,37.992
8.614,29.379,37.992
8.040,29.952,37.992
7.503,30.489,37.992
7.003,30.989,37.992
6.540,31.452,37.992
6.115,31.877,37.992
5.727,32.265,37.992
5.377,32.615,37.992
5.064,32.928,37.992
4.787,33.204,37.992
4.546,33.445,37.992
4.340,33.652,37.992
4.166,33.825,37.991
4.025,33.967,37.991
3.914,34.078,37.991
3.832,34.159,37.991
3.778,34.213,37.991
3.753,34.239,37.991
3.754,34.237,37.991
3.783,34.208,37.991
3.839,34.152,37.991
3.924,34.067,37.991
4.039,33.953,37.991
4.184,33.808,37.992
4.361,33.631,37.992
4.571,33.421,37.992
4.816,33.176,37.992
5.097,32.895,37.992
5.414,32.578,37.992
5.768,32.224,37.992
6.159,31.833,37.992
6.589,31.403,37.992
7.056,30.936,37.992
7.560,30.432,37.992
8.101,29.891,37.992
8.679,29.314,37.992
9.291,28.702,37.992
9.936,28.056,37.992
10.614,27.378,37.992
11.323,26.669,37.992
12.061,25.931,37.992
12.826,25.166,37.992
13.616,24.376,37.992
14.430,23.563,37.992
15.264,22.729,37.992
16.116,21.876,37.992
16.985,21.008,37.992
17.867,20.125,37.992
18.760,19.232,37.992
19.661,18.331,37.992
20.568,17.424,37.992
21.478,16.514,37.992
22.389,15.604,37.992
23.296,14.696,37.992
24.199,13.794,37.992
25.093,12.899,37.992
25.977,12.015,37.992
26.847,11.145,37.992
27.701,10.291,37.992
28.537,9.456,37.992
29.351,8.642,37.992
30.141,7.852,37.992
30.905,7.088,37.992
31.640,6.353,37.992
32.344,5.648,37.992
33.015,4.977,37.992
33.651,4.341,37.992
34.250,3.742,37.992
34.810,3.183,37.992
35.329,2.664,37.992
35.806,2.187,37.992
36.238,1.754,37.992
36.626,1.367,37.992
36.967,1.026,37.992
37.260,0.732,37.993
37.505,0.487,37.993
37.701,0.291,37.993
37.847,0.145,37.993
37.943,0.049,37.993
37.989,0.004,37.993
37.983,0.009,37.993
37.927,0.065,37.993
37.821,0.172,37.993
37.664,0.329,37.993
37.457,0.535,37.993
37.202,0.791,37.993
36.898,1.094,37.993
36.547,1.445,37.993
36.150,1.843,37.993
35.708,2.285,37.993
35.222,2.771,37.993
34.694,3.298,37.993
34.126,3.867,37.993
33.519,4.474,37.993
32.875,5.117,37.993
32.197,5.796,37.993
31.486,6.507,37.993
30.744,7.248,37.993
29.975,8.018,37.993
29.179,8.813,37.993
28.361,9.632,37.993
27.521,10.472,37.993
26.663,11.329,37.993
25.790,12.203,37.993
24.904,13.089,37.993
24.007,13.985,37.993
23.104,14.889,37.993
22.195,15.798,37.993
21.285,16.708,37.993
20.375,17.618,37.993
19.469,18.524,37.993
18.569,19.424,37.993
17.678,20.315,37.993
16.799,21.194,37.993
15.933,22.059,37.993
15.084,22.908,37.993
14.255,23.738,37.993
13.446,24.547,37.993
12.661,25.332,37.993
11.902,26.091,37.993
11.170,26.823,37.993
10.467,27.525,37.993
9.796,28.197,37.993
9.157,28.835,37.993
8.553,29.440,37.993
7.983,30.009,37.993
7.450,30.543,37.993
6.953,31.039,37.993
6.494,31.498,37.992
6.073,31.920,37.992
5.689,32.303,37.992
5.343,32.649,37.992
5.034,32.959,37.992
4.761,33.231,37.992
4.523,33.469,37.992
4.320,33.672,37.992
4.150,33.842,37.992
4.012,33.980,37.992
3.904,34.088,37.992
3.825,34.167,37.992
3.775,34.217,37.992
3.752,34.240,37.992
3.756,34.236,37.992
3.787,34.204,37.992
3.847,34.145,37.992
3.935,34.057,37.992
4.052,33.940,37.992
4.201,33.792,37.992
4.381,33.611,37.992
4.595,33.397,37.992
4.843,33.149,37.992
5.128,32.865,37.992
5.448,32.544,37.992
5.806,32.186,37.992
6.202,31.790,37.992
6.635,31.357,37.993
7.106,30.886,37.993
7.615,30.378,37.993
8.160,29.833,37.993
8.740,29.252,37.993
9.356,28.637,37.993
10.005,27.988,37.993
10.686,27.306,37.993
11.398,26.595,37.993
12.139,25.854,37.993
12.907,25.086,37.993
13.700,24.293,37.993
14.515,23.478,37.993
15.351,22.642,37.993
16.206,21.787,37.993
17.076,20.917,37.993
17.959,20.034,37.993
18.853,19.140,37.993
19.755,18.238,37.993
20.663,17.330,37.993
21.573,16.420,37.993
22.483,15.510,37.993
23.390,14.603,37.993
24.292,13.701,37.993
25.186,12.807,37.993
26.068,11.925,37.993
26.937,11.056,37.993
27.789,10.204,37.993
28.622,9.371,37.993
29.434,8.559,37.993
30.221,7.772,37.993
30.982,7.011,37.993
31.715,6.278,37.993
32.416,5.577,37.993
33.083,4.910,37.993
33.715,4.277,37.993
34.310,3.683,37.993
34.866,3.127,37.993
35.381,2.612,37.993
35.853,2.140,37.993
36.281,1.712,37.993
36.664,1.329,37.993
37.000,0.993,37.993
37.288,0.705,37.993
37.528,0.465,37.993
37.719,0.274,37.993
37.860,0.133,37.993
37.951,0.042,37.993
37.991,0.002,37.993
37.980,0.013,37.993
37.919,0.074,37.993
37.807,0.186,37.993
37.645,0.348,37.993
37.434,0.559,37.993
37.173,0.820,37.993
36.865,1.129,37.993
36.509,1.484,37.993
36.107,1.886,37.993
35.660,2.333,37.993
35.170,2.823,37.993
34.638,3.355,37.993
34.065,3.928,37.993
33.455,4.539,37.993
32.807,5.186,37.993
32.125,5.868,37.993
31.411,6.582,37.993
30.666,7.327,37.993
